Date,Open,High,Low,Close,Adj Close,Volume
2021-11-22,6391.399902,6413.700195,6000.000000,6029.799805,6029.799805,257465
2021-11-23,6017.000000,6145.000000,5750.000000,6038.450195,6038.450195,208513
2021-11-24,6053.000000,6244.000000,5990.000000,6012.250000,6012.250000,157944
2021-11-25,6020.000000,6043.700195,5901.000000,5951.100098,5951.100098,121653
2021-11-26,5920.000000,5920.000000,5775.000000,5838.200195,5838.200195,145873
2021-11-29,5600.000000,5755.000000,5263.399902,5679.350098,5679.350098,515607
2021-11-30,5700.000000,5948.000000,5685.799805,5781.649902,5781.649902,248780
2021-12-01,5781.649902,5900.000000,5750.000000,5883.450195,5883.450195,91400
2021-12-02,5913.000000,5999.000000,5850.000000,5979.750000,5979.750000,110093
2021-12-03,5952.000000,5985.799805,5843.000000,5897.250000,5897.250000,140689
2021-12-06,5843.000000,5870.299805,5691.299805,5701.850098,5701.850098,140411
2021-12-07,5750.000000,5960.000000,5613.950195,5898.149902,5898.149902,260215
2021-12-08,5998.000000,6030.649902,5870.700195,5889.899902,5889.899902,124308
2021-12-09,5948.000000,6059.000000,5882.049805,5943.399902,5943.399902,198455
2021-12-10,5974.000000,6050.000000,5877.000000,5993.750000,5993.750000,165738
2021-12-13,6045.000000,6057.000000,5821.000000,5873.649902,5873.649902,145139
2021-12-14,5890.000000,6099.000000,5885.000000,6021.950195,6021.950195,251089
2021-12-15,6025.000000,6025.149902,5850.000000,5867.450195,5867.450195,185419
2021-12-16,5980.000000,6025.000000,5870.000000,5908.899902,5908.899902,149563
2021-12-17,5935.000000,5935.000000,5707.850098,5732.649902,5732.649902,169369
2021-12-20,5710.000000,5715.000000,5340.000000,5433.799805,5433.799805,254500
2021-12-21,5530.149902,5560.000000,5425.000000,5434.500000,5434.500000,194508
2021-12-22,5540.000000,5550.000000,5454.000000,5476.649902,5476.649902,112229
2021-12-23,5535.000000,5535.000000,5461.250000,5491.000000,5491.000000,96829
2021-12-24,5499.200195,5594.899902,5481.000000,5501.000000,5501.000000,112435
2021-12-27,5516.000000,5520.000000,5421.000000,5444.100098,5444.100098,85984
2021-12-28,5500.000000,5550.000000,5460.049805,5529.100098,5529.100098,126814
2021-12-29,5554.799805,5725.000000,5519.950195,5707.100098,5707.100098,199190
2021-12-30,5748.000000,5850.000000,5726.000000,5814.149902,5814.149902,160005
2021-12-31,5875.000000,5895.000000,5801.000000,5868.000000,5868.000000,96466
2022-01-03,5888.000000,5983.750000,5868.000000,5893.649902,5893.649902,120686
2022-01-04,5950.000000,5989.500000,5895.049805,5977.750000,5977.750000,107717
2022-01-05,6000.000000,6027.000000,5884.950195,5963.799805,5963.799805,106351
2022-01-06,5873.000000,5901.750000,5805.000000,5873.549805,5873.549805,93465
2022-01-07,5900.000000,5938.850098,5782.000000,5799.549805,5799.549805,112039
2022-01-10,5861.049805,6020.000000,5800.000000,5992.950195,5992.950195,176137
2022-01-11,6010.000000,6042.899902,5925.000000,5938.750000,5938.750000,80493
2022-01-12,5978.049805,6167.000000,5950.000000,6114.100098,6114.100098,208195
2022-01-13,6141.000000,6450.000000,6137.000000,6401.750000,6401.750000,467887
2022-01-14,6411.000000,6415.000000,6232.000000,6312.000000,6312.000000,172383
2022-01-17,6350.000000,6505.149902,6345.000000,6398.100098,6398.100098,179777
2022-01-18,6480.000000,6523.799805,6301.000000,6376.299805,6376.299805,274448
2022-01-19,6547.950195,7170.000000,6381.399902,6977.250000,6977.250000,2831099
2022-01-20,7059.000000,7525.000000,7037.299805,7430.450195,7430.450195,2156628
2022-01-21,7520.000000,7800.000000,7025.000000,7200.700195,7200.700195,2003434
2022-01-24,7275.000000,7495.000000,6834.399902,7040.700195,7040.700195,995137
2022-01-25,7085.000000,7280.000000,6840.000000,7179.200195,7179.200195,805943
2022-01-27,7103.000000,7129.000000,6930.000000,6974.149902,6974.149902,358322
2022-01-28,7030.899902,7400.000000,7008.049805,7183.149902,7183.149902,603449
2022-01-31,7438.700195,7777.000000,7376.700195,7607.350098,7607.350098,1006940
2022-02-01,7779.000000,7964.399902,7400.000000,7464.850098,7464.850098,856691
2022-02-02,7580.000000,7672.000000,7430.000000,7482.500000,7482.500000,310590
2022-02-03,7504.000000,7526.399902,7260.049805,7293.850098,7293.850098,316939
2022-02-04,7300.000000,7493.000000,7205.299805,7424.799805,7424.799805,327785
2022-02-07,7490.000000,7700.000000,7425.000000,7640.049805,7640.049805,407494
2022-02-08,7706.000000,7833.000000,7578.850098,7615.600098,7615.600098,637281
2022-02-09,7660.000000,7725.000000,7651.000000,7667.700195,7667.700195,149046
2022-02-10,7700.000000,7707.399902,7560.649902,7603.600098,7603.600098,137948
2022-02-11,7455.000000,7560.000000,7350.000000,7397.600098,7397.600098,197308
2022-02-14,7020.000000,7139.149902,6872.500000,6911.350098,6911.350098,379926
2022-02-15,7020.000000,7145.799805,6701.000000,7111.049805,7111.049805,442208
2022-02-16,7235.000000,7269.000000,6960.000000,6998.500000,6998.500000,260130
2022-02-17,7040.299805,7175.899902,6902.100098,6941.250000,6941.250000,189183
2022-02-18,6900.000000,7039.000000,6860.299805,6985.500000,6985.500000,124944
2022-02-21,6915.000000,6943.600098,6710.399902,6733.000000,6733.000000,235154
2022-02-22,6422.899902,6665.000000,6422.899902,6560.850098,6560.850098,289125
2022-02-23,6650.000000,6760.000000,6565.000000,6603.750000,6603.750000,182581
2022-02-24,6380.000000,6428.750000,5990.000000,6074.100098,6074.100098,541664
2022-02-25,6350.000000,6534.899902,6350.000000,6499.750000,6499.750000,333438
2022-02-28,6465.000000,6480.000000,6282.049805,6431.850098,6431.850098,294069
2022-03-02,6374.000000,6629.000000,6340.049805,6564.799805,6564.799805,330743
2022-03-03,6744.399902,6789.000000,6617.000000,6659.549805,6659.549805,206261
2022-03-04,6635.000000,6800.000000,6518.000000,6673.600098,6673.600098,298568
2022-03-07,6571.000000,6637.000000,6465.000000,6554.750000,6554.750000,171241
2022-03-08,6554.100098,6656.250000,6486.000000,6572.700195,6572.700195,189439
2022-03-09,6664.000000,7060.000000,6580.049805,6993.000000,6993.000000,419890
2022-03-10,7247.000000,7290.000000,6990.000000,7010.049805,7010.049805,236784
2022-03-11,7010.049805,7180.000000,6925.299805,7121.200195,7121.200195,197254
2022-03-14,7150.000000,7220.000000,7115.000000,7169.649902,7169.649902,157696
2022-03-15,7164.000000,7229.700195,6908.000000,6997.450195,6997.450195,198353
2022-03-16,7140.000000,7249.000000,7075.000000,7213.399902,7213.399902,171345
2022-03-17,7300.000000,7625.000000,7137.600098,7431.750000,7431.750000,804233
2022-03-21,7520.000000,7527.600098,7340.100098,7403.750000,7403.750000,278972
2022-03-22,7429.799805,7554.049805,7311.000000,7512.600098,7512.600098,312549
2022-03-23,7550.200195,7722.100098,7535.000000,7692.000000,7692.000000,357796
2022-03-24,7685.000000,7775.000000,7566.600098,7606.899902,7606.899902,286798
2022-03-25,7649.000000,8534.000000,7600.250000,8438.200195,8438.200195,1829120
2022-03-28,8465.000000,9160.000000,8180.000000,9035.500000,9035.500000,3109546
2022-03-29,8970.000000,9024.000000,8500.000000,8552.849609,8552.849609,1347710
2022-03-30,8564.000000,9192.099609,8460.000000,8996.799805,8996.799805,2450372
2022-03-31,9000.000000,9420.000000,8790.500000,8840.150391,8840.150391,2086042
2022-04-01,8884.000000,9142.599609,8732.000000,8912.799805,8912.799805,1414522
2022-04-04,8988.000000,9164.400391,8931.500000,9009.700195,9009.700195,511585
2022-04-05,9090.000000,9090.000000,8850.000000,8878.349609,8878.349609,617070
2022-04-06,8875.000000,8990.000000,8762.000000,8893.650391,8893.650391,372750
2022-04-07,8907.000000,8938.250000,8703.000000,8747.799805,8747.799805,343816
2022-04-08,8791.549805,9088.000000,8621.000000,8685.200195,8685.200195,778818
2022-04-11,8723.000000,8820.000000,8620.000000,8711.150391,8711.150391,420571
2022-04-12,8740.000000,8741.000000,8326.400391,8409.250000,8409.250000,599014
2022-04-13,8470.000000,8635.000000,8350.000000,8383.799805,8383.799805,397311
2022-04-18,8319.000000,8319.000000,7789.799805,7815.950195,7815.950195,685016
2022-04-19,7944.000000,8040.000000,7580.000000,7693.149902,7693.149902,831426
2022-04-20,7777.950195,7975.000000,7733.049805,7807.700195,7807.700195,676897
2022-04-21,7940.000000,8190.000000,7825.750000,7903.850098,7903.850098,1376486
2022-04-22,7876.000000,8480.000000,7795.000000,8358.000000,8358.000000,1546038
2022-04-25,8319.000000,8320.000000,7980.000000,8009.399902,8009.399902,642502
2022-04-26,8167.000000,8225.000000,7802.000000,7842.350098,7842.350098,636737
2022-04-27,7842.350098,8125.500000,7461.000000,7980.850098,7980.850098,1383493
2022-04-28,8052.700195,8178.649902,7801.000000,7843.500000,7843.500000,648047
2022-04-29,7974.000000,7988.000000,7720.000000,7746.000000,7746.000000,468423
2022-05-02,7690.000000,7817.549805,7531.000000,7672.250000,7672.250000,417790
2022-05-04,7748.000000,7888.000000,7679.549805,7776.500000,7776.500000,495595
2022-05-05,7815.000000,7940.000000,7754.000000,7826.200195,7826.200195,244579
2022-05-06,7575.000000,7721.600098,7487.000000,7508.000000,7508.000000,499986
2022-05-09,7468.000000,7468.000000,7147.000000,7227.299805,7227.299805,540875
2022-05-10,7168.000000,7305.000000,6771.000000,6815.700195,6815.700195,602605
2022-05-11,6801.000000,6990.000000,6432.000000,6872.500000,6872.500000,1162695
2022-05-12,6805.299805,6975.000000,6601.549805,6884.500000,6884.500000,890703
2022-05-13,7180.000000,8000.000000,7119.200195,7886.649902,7886.649902,2734940
